Date,phy,zoo,nut
2010-10-05,6.554281091184485,,11.469649999999998
2010-10-12,1.7935522630282523,0.4727272727272727,12.539650000000002
2010-10-18,1.7485147615932732,,11.94465
2010-10-19,,7.345454545454546,
2010-10-25,11.603779781482638,5.890909090909091,8.07465
2010-11-03,7.073536990081881,6.909090909090909,1.9429999999999998
2010-11-08,0.9351904709733719,10.290909090909091,5.62465
2010-11-16,3.1314309821261355,24.181818181818183,16.065
2010-11-22,1.93131403212348,1.5636363636363637,10.754999999999999
2010-11-29,2.667809643824889,0.36363636363636365,8.71465
2010-12-06,1.748514761593274,0.03636363636363637,11.40505
2010-12-14,4.7368854450435975,0.0,14.31255
2010-12-20,6.029726662706504,0.4363636363636364,9.84355
2010-12-30,16.187007868689243,0.0,6.15915
2011-01-05,19.922471223002148,0.7272727272727273,0.8296499999999999
2011-01-11,15.816110798048252,0.0,1.3159999999999998
2011-01-20,5.155469281909865,0.7272727272727273,1.55225
2011-01-24,11.020941527618211,0.0,1.687655
2011-02-01,8.133242906199017,0.0,3.89715
2011-02-11,2.061128006847828,0.0,2.70965
2011-02-21,10.040713555209862,1.1272727272727272,1.9051500000000001
2011-03-02,12.398559218570485,2.909090909090909,1.9605000000000001
2011-03-09,21.77695657620714,0.0,4.3549999999999995
2011-03-14,11.285868006647496,0.7272727272727273,2.54
2011-03-23,8.92802234328687,0.7272727272727273,5.3999999999999995
2011-04-01,2.758962336000001,1.0909090909090908,5.125
2011-04-12,0.42976144079999945,0.36363636363636365,2.59
2011-04-19,10.221354750657655,1.0909090909090908,
2011-04-20,,,1.7494999999999998
2011-04-25,2.0892259825997015,0.0,1.9465000000000001
2011-05-02,5.2502745814142,0.36363636363636365,4.135
2011-05-12,4.445816105667994,0.36363636363636365,1.366
2011-05-17,1.88811136366315,0.0,2.4765
2011-05-23,4.230505160688863,0.36363636363636365,1.37
2011-05-31,3.75492823826243,0.7272727272727273,1.7614999999999998
2011-06-06,2.9930587406439657,20.90909090909091,2.9289999999999994
2011-06-13,8.683419429378148,693.8909090909091,1.412
2011-06-22,2.4748928400897934,26.21818181818182,2.9425
2011-06-30,4.024658433071451,333.09090909090907,2.3930000000000002
2011-07-05,2.5955616114517244,1.490909090909091,1.377
2011-07-11,3.4804659347725484,1.0909090909090908,11.274999999999999
2011-07-18,2.0762126837273356,,1.099
2011-07-27,4.1997464542632725,0.03636363636363637,1.2875
2011-08-04,4.680055485370565,0.0,4.0065
2011-08-12,4.968714114903026,1.0909090909090908,4.1375
2011-08-18,,0.0,
2011-08-19,7.027181391077139,,5.7250000000000005
2011-08-29,1.8135806519396045,8.363636363636363,6.945
2011-09-06,,0.0,2.41
2011-09-07,6.31566936,,
2011-09-16,,1.4545454545454546,2.9139999999999997
2011-09-17,5.415744312,,
2011-09-19,,7.636363636363637,2.1368685714285713
2011-09-20,4.41865512,,
2011-09-26,,,2.7699999999999996
2011-09-27,3.4123122000000006,,
2011-10-03,,,2.845
2011-10-04,3.7732075920000003,,
2011-10-12,,14.545454545454545,6.24
2011-10-13,4.078580616000001,,
2011-10-17,,36.72727272727273,9.83
2011-10-18,1.8345515759999997,,
2011-10-24,,19.272727272727273,9.7845
2011-10-25,7.287310800000001,,
2011-10-31,,4.0,16.569499999999998
2011-11-01,1.818357552,,
2011-11-07,,3.6363636363636362,14.223958571428573
2011-11-08,2.919551184000001,,
2011-11-16,,7.636363636363637,
2011-11-17,3.019028759999999,,10.298958571428571
2011-11-21,1.4088800879999999,0.0,12.550958571428572
2011-11-28,1.5823874880000002,,14.482458571428573
2011-12-07,2.322685728,0.0,14.925958571428573
2011-12-14,0.539029656,,22.192138571428572
2011-12-19,,,25.292138571428573
2011-12-28,1.512984528,,14.79295857142857
2012-01-04,1.5407457120000003,,14.343499999999999
2012-01-09,2.39440212,,14.659000000000002
2012-01-18,,,11.2876
2012-01-19,4.594475952000001,,
2012-01-23,11.474622720000005,0.0,11.2986
2012-01-30,,0.0,2.4865000000000004
2012-02-06,,0.0,1.4809999999999999
2012-02-13,,,1.9865
2012-02-21,,0.0,
2012-02-22,,,5.6305000000000005
2012-02-27,,0.0,8.858
2012-03-12,,,6.323749999999999
2012-03-19,,,1.7325000000000002
2012-03-26,,,10.078
2012-04-04,,0.0,10.227700000000002
2012-04-09,,0.0,5.644
2012-04-16,,0.0,2.6310000000000002
2012-04-25,,0.0,9.097
2012-04-30,,0.0,2.277
2012-05-07,,0.0,1.1311499999999999
2012-05-16,,0.0,
2012-05-21,,0.0,
2012-05-30,,0.36363636363636365,
2012-06-04,,0.0,
2012-06-08,,0.7272727272727273,4.315799999999999
2012-06-18,,0.0,1.4493
2012-06-25,,,4.6258
2012-06-26,,2.5454545454545454,
2012-07-02,,2.1818181818181817,1.4958
2012-07-09,,0.7636363636363637,0.6323000000000001
2012-07-16,,7.672727272727273,
2012-07-23,,0.0,
2012-07-30,,1.8181818181818181,3.8857999999999997
2012-08-07,,0.0,
2012-08-13,,0.0,
2012-08-17,,0.0,
2012-08-28,,4.7272727272727275,
2012-09-03,,,
2012-09-10,,,
2012-09-17,,0.7272727272727273,13.796199999999999
2012-09-23,,,4.5008
2012-10-01,,,9.5458
2012-10-18,,0.0,
2012-11-05,,0.0,
2012-11-12,,0.0,
2012-11-19,,0.0,
2012-11-27,,0.0,
2012-12-03,,0.36363636363636365,
2012-12-28,,,15.814100000000002
2013-01-02,1.0168704,,8.3386
2013-01-03,,0.0,
2013-01-09,2.71,4.444444444444444,7.7531
2013-01-16,2.94,4.0740740740740735,6.5638
2013-01-21,4.75,,4.2113
2013-01-30,5.16,,0.26692
2013-02-05,4.952759036144578,,1.3383083333333334
2013-02-12,5.953453012048193,,1.690808333333333
2013-02-19,3.8979734939759028,,0.7548083333333333
2013-02-26,1.8323518072289156,,0.4900583333333334
2013-03-05,1.7748795180722887,,0.8323083333333334
2013-03-12,6.944004819277108,,0.7961233333333333
2013-03-20,2.295510843373494,0.0,1.7648083333333333
2013-03-26,3.164356626506024,0.0,0.8548083333333334
2013-04-02,3.0460313253012044,,0.6108083333333333
2013-04-09,2.91418313253012,,0.4235583333333333
2013-04-16,1.744453012048193,,0.9027083333333333
2013-04-23,2.721481927710844,0.0,1.3328083333333332
2013-04-30,1.3928578313253013,0.0,1.5251583333333334
2013-05-07,1.2576289156626503,,0.2726
2013-05-14,1.872920481927711,0.0,0.4145
2013-05-21,2.0013879518072293,0.7407407407407407,0.29
2013-05-27,,0.37037037037037035,0.4859
2013-05-28,2.69,,
2013-06-06,5.1691253012048195,1.8518518518518516,0.18305
2013-06-11,12.50867469879518,1.259259259259259,0.5613499999999999
2013-06-18,,0.4074074074074074,0.7085
2013-06-19,23.529831325301206,,
2013-06-24,4.2495686746987955,,1.2198
2013-07-03,6.0853012048192765,552.5925925925926,-0.044300000000000006
2013-07-08,5.933168674698795,777.7777777777777,1.9715
2013-07-15,8.157684337349401,64.44444444444444,0.35907999999999995
2013-07-22,5.483532530120482,90.03703703703704,0.33322999999999997
2013-07-29,16.86980722891566,28.85185185185185,0.982
2013-08-05,4.78372289156627,,
2013-08-06,,327.037037037037,
2013-08-12,5.60523855421687,53.7037037037037,
2013-08-16,5.26040481927711,1.8518518518518516,0.9462492491104848
2013-08-26,5.45986746987952,,
2013-09-03,10.108361445783132,2.7777777777777777,
2013-09-09,,4.592592592592592,1.177062982302112
2013-09-10,7.197559036144578,,
2013-09-16,6.5484602409638555,18.185185185185183,
2013-09-23,2.8127614457831327,13.148148148148149,
2013-09-30,4.8750024096385545,61.33333333333333,
2013-10-07,2.1230939759036147,311.4074074074074,
2013-10-16,3.194783132530121,1.111111111111111,
2013-10-21,2.278607228915662,4.481481481481481,
2013-10-28,3.15,2.296296296296296,1.6377912296104618
2013-11-04,2.0,4.7407407407407405,
2013-11-11,4.87,1.8518518518518516,
2013-11-20,3.24,2.962962962962963,0.8064996996441939
2013-11-25,2.48,0.0,
2013-12-02,,0.7407407407407407,2.8255709070745345
2013-12-03,3.2,,
2013-12-09,2.51,3.333333333333333,
